"ID","position","company","reviews","location","zip_code","description","name","size","industry","country"
585,"Test Pilot - Military Derivatives","BOEING",5549.0,"Seattle","","Seattle,Washington,United States ADPLP3 Boeing Flight Operation's is seeking a Test Pilot for our Military Derivative branch in Seattle, WA.
This unique and rewarding position will involve testing military derivative aircraft in joint test environments using both military and commercial certification methodologies.
This position will involve formation and chase responsibilities in test support aircraft.

Responsibilities include:
Conducts ground, flight and maintenance test flights for experimental, prototype and production aircraft to determine system functionality, aircraft performance and structural integrity of aircraft.
Contributes to technical reports, flight manuals and flight reports.
Assists with evaluation of flight data (e.g., system performance, aircraft handling, equipment malfunction) and participates in aircraft design to recommend changes to design based on operational considerations.
Collaborates on marketing, evaluation and demonstration activities for customers.
Additional job responsibilities will include production flight testing of military and civilian aircraft.

Job requires FAA ATP or Commercial certificate with the appropriate endorsements.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.Degree and typical experience in engineering classification: Bachelor's and 5 or more years' experience, Master's degree with 3 or more years' experience or PhD degree with experience. Bachelor, Master or Doctorate of Science degree from an accredited course of study, in engineering, computer science, mathematics, physics or chemistry. ABET is the preferred, although not required, accreditation standard.

Basic Qualifications:
A current Secret security clearance is required.
Close formation flight experience is required.
Military flight test experience is mandatory.
Preferred Qualifications:

T-38 Instructor Pilot / Test Support aircraft experience is highly desired.
A military Test Pilot School graduate is highly desired.
Transport/bomber flight test experience is highly desired.
Receiver aerial refueling experience in large military aircraft is also highly desired.
Yes, 25 % of the Time Engineering Test and Tech Individual Contributor No No Standard United States; The Boeing Company","boeing","10001+","aviation & aerospace","united states"
6334,"Junior Information Designer","BOEING",5550.0,"Seattle","","Seattle,Washington,United States BAUVN2
Boeing is currently hiring a Junior Information Designer in Seattle, Washington.

Position Responsibilities:
Support the Planning, and Supply Chain Health transformation projects
Work with data sources within BCA, BDS, and BGS to standardize the way data is pulled to create visibility of trend data that is consistent across the enterprise.
Coordinate with 2CES team for process alignment. (Independent ordering as an example.)
Integrate with BMS, so we have coordinated efforts and aligned key performance indicators.
Work to eliminate multiple existing manual and conflicting reports by levering emerging technology and defining standard requirements. (Shortage reporting as an example.)
Compile information to create links between supply chain, manufacturing, and finance data as appropriate so business case decisions can be determined. (Demand forecast visibility as an example.)
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
This position must meet Export Control compliance requirements, therefore a “US Person” as defined by 22 C.F.R. § 120.15 is required. “US Person” includes US Citizen, lawful permanent resident, refugee, or asylee.

Basic Qualifications (Required Skills/Experience):
Technical Bachelor's degree or higher
Experience analyzing data, creating reports, and presenting results
Preferred Qualifications (Desired Skills/Experience):

Typical Education/Experience:

Technical bachelor's degree and typically 2 or more years' related work experience or a Master's degree or an equivalent combination of education and experience. A technical degree is defined as any four year degree, or greater, in a mathematic, scientific or information technology field of study.
No Supply Chain and Ops Individual Contributor No No Standard United States; The Boeing Company","boeing","10001+","aviation & aerospace","united states"
683,"Procurement Analyst","BOEING",5550.0,"Seattle","","Seattle,Washington,United States HAABP2
The Boeing Company is looking for a Procurement Analyst in Seattle, WA. Boeing Test and Evaluation Supplier Management has an exciting opportunity that is responsible for supporting the procurement activities for all test &amp; evaluation programs.

Position Responsibilities:

Measures key performance indicators.
Extracts and analyzes data from multiple sources.
Prepares reports. Reviews procurement/planning systems.
Reviews schedules, creates plans and/or policies for execution of procurement activities.
Coordinates schedule changes with procurement for contractual changes to purchase orders and supplier incorporation.
Documents and participates in the implementation of lean improvements.
Communicates project objectives and activities.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are business professionals, engineers and technicians. Skilled business leaders, scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Employer will not sponsor applicants for employment visa status.
Basic Qualifications (Required Skills/Experience):
Bachelors degree or higher
Experience using Microsoft Office Products like Outlook, PowerPoint, Excel, Access and Word
Experience working in supply chain
Preferred Qualifications (Desired Skills/Experience):
Experience implementing lean processes
Experience working in a fast paced, quick turn, customer centric environment.
Typical Education/Experience:
Bachelor's degree and typically 3 or more years' related work experience, a Master's degree and typically 1 or more years' related work experience or an equivalent combination of education and experience.
This position is located in Seattle, WA and does not offer relocation assistance. Applicants must reside in area or be willing to relocate at their own expense.
Yes, 10 % of the Time Engineering Test and Tech Individual Contributor No No Standard United States; The Boeing Company","boeing","10001+","aviation & aerospace","united states"
5842,"Supply Chain Specialist","BOEING",5550.0,"Seattle","","Seattle,Washington,United States GCB4N1
The Boeing Company is seeking a Supply Chain Specialist (Entry-Level) in Seattle, WA.

POSITION RESPONSIBLITIES:
Responds to requests for schedules.
Responds to post production customer supply inquiries and coordinates delivery problem resolution.
Assists in the collection and processing of supplier and/or customer data regarding products or services to include repair capabilities and capacity.
JOB DESCRIPTION:
Knowledge: Limited use and application of basic job principles, theories, and concepts.
Problem Solving: Solves routine problems of limited scope and complexity following established policies and procedures.
Discretion: Follows directions for routine work with close supervision. Receives detailed instructions for specific assignments.
Impact: Contributes to the completion of task-related activities. Errors typically do not have a major effect on the organization.
Liaison: Interacts primarily with immediate supervisor and other personnel within the group.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.

This position must meet Export Control compliance requirements, therefore a “US Person” as defined by 22 C.F.R. § 120.15 is required. “US Person” includes US Citizen, lawful permanent resident, refugee, or asylee.

Basic Qualifications (Required Skills &amp; Experience):
Minimum Bachelors Degree
Proficient in all Microsoft Office suite applications
Experience in a role that required strong written and verbal communication skills
Preferred Qualifications (Desired Skills &amp; Experience):
Prefer a Bachelor's degree in Supply Chain or a business degree with an emphasis in Supply Chain Management.
Inventory, stock, or supply chain management experience is helpful.
Experience in using SAP software
Typical Education/ Experience:
Bachelor's degree

This position is located in Seattle, WA and does not offer relocation assistance. Applicants must reside in area or be willing to relocate at their own expense.

No Supply Chain Individual Contributor No No Standard United States; The Boeing Company","boeing","10001+","aviation & aerospace","united states"
1041,"Digital Marketing Data Analyst","BOEING",5550.0,"Chicago","","Chicago,Illinois,United States 4A34P3 The Boeing Company is currently seeking a Digital Marketing Data Analyst to join our Corporate Communications Digital team in Chicago, IL or Seattle, WA. This position will focus on transforming the way we digitally offer and market our services offerings to customers in the commercial aviation, general aviation, and government segments and will work in scrum, agile environments.

Primary Responsibilities
Support key digital initiatives and projects for Corporate Communications, such as reporting for paid digital advertising, social media, email marketing, and web.
Support new Boeing Global Services digital marketing / customer experience products and initiatives in data analysis, testing, metrics, and data infrastructure.
Create daily and weekly reports on digital marketing tests for leadership and communicate results through email and presentations.
Define key metrics and identify sources of data to create test projections.
Make recommendations for tests to conduct based on performance analysis and consumer insights.
Work with scrum teams to ensure necessary tagging and data infrastructure.
Collect, clean, and synthesize live test data and derive user insights.
Conduct ad-hoc analysis by pulling data from multiple sources including historical performance, trends, and benchmarking.
Develop test performance dashboards to represent historical and live test insights for broader audiences.
Work closely with different business units, organizations, and finance to define and build reports and dashboards.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Basic Qualifications (Required)

Bachelor's degree
1+ year of experience of working in digital marketing environments (e.g., with ad servers, web analytics, search bid management, etc.)
3+ year's working with SQL
Experience using Microsoft Office Products including the use of Excel for data analysis
1+ year of experience using Salesforce or similar CRM tool
Desired Experience/Qualifications
Familiarity with digital marketing principles such as funnel optimization UX, SEO, and landing page optimization
Knowledge of key digital marketing KPIs (i.e. cost per click, CACs)
Proficiency in data visualization tools such as Tableau or PowerView; knowledge of database structures and data mining techniques
Enterprise SAAS; Adobe, Salesforce Marketing Cloud and CRM, etc.


Typical Education/Experience
Bachelor's and typically 6 or more years' related work experience or Master's degree and typically 4 or more years' related work experience.
Employer will not sponsor applicants for employment visa status.
Yes, 10 % of the Time COMMUNICATIONS Individual Contributor No No Standard United States; The Boeing Company Seattle;Washington;United States~Renton;Washington;United States~","boeing","10001+","aviation & aerospace","united states"
2006,"Internal Auditor","BOEING",5550.0,"Seattle","","Seattle,Washington,United States NAFQP3
The Boeing Company is seeking a mid-career Internal Auditor.

The Corporate Audit function provides independent, objective assurance and consulting services designed to add value and improve the Boeing Company’s operations. It helps the organization achieve objectives by bringing a systematic, disciplined approach to evaluate and improve the effectiveness of governance, risk management, and control. The selected candidate may perform assurance audits, advisory services, and Sarbanes-Oxley (SOx) assessments; working with all of our major business units (commercial, defense, services) and across all functions. Working in a team environment, the selected candidate may perform the following representative tasks:

Research policies &amp; procedures, create process flow charts, document process objectives, risks, &amp; controls.
Create test procedures to assess the design adequacy or operating effectiveness of controls.
Perform control testing; obtain sufficient, relevant, and reliable information.
Perform quantitative &amp; qualitative analysis of information using data analytics and other audit techniques.
May provide project management support.
Communicate and convey engagement status, engagement objectives, and scope as well as applicable conclusions, recommendations, and action plans to stakeholders.
Monitor and ensure management actions are complete.
Provide support to process improvement activities.
Provide support to risk assessment activities.
Train less experienced auditors
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Employer will not sponsor applicants for employment visa status.

Basic Required Qualifications:
Bachelors Degree
Preferred Qualifications:
Experience performing internal audits in accordance with IIA standards and/or working in a public accounting firm
Typical Education Qualifications:
Bachelor's degree and typically 6 or more years' related work experience, a Master's degree and typically 4 or more years' related work experience, or an equivalent combination of education and experience.
Large accounting firm auditing experience a plus and may offset desired years of work experience.


Yes, 50 % of the Time OFFICE OF INT GOVERNCE Individual Contributor No No Standard United States; The Boeing Company Saint Louis;Missouri;United States~","boeing","10001+","aviation & aerospace","united states"
2282,"Partner, Affiliate, & SEM Marketing Specialist","BOEING",5550.0,"Chicago","","Chicago,Illinois,United States 4A34P4
The Boeing Company is currently seeking a Partner, Affiliate and SEM Marketing Specialist to join our Corporate Communications Digital team in Chicago, IL or Seattle, WA. This position will focus on transforming the way we digitally offer and market our services offerings to customers in the commercial aviation, general aviation, and government segments and will work in scrum, agile environments.

Key responsibilities will include:
Support new Boeing Global Services digital marketing products and initiatives in partnership, affiliate and SEM marketing.
Assess current digital acquisition performance and define overall vision &amp; strategy to drive acquisition across partners and affiliates.
Identify key external marketing partners and negotiate optimum media rates.
Identify and prioritize high impact opportunities by conducting extensive competitive &amp; market assessment and historic on site acquisition performance.
Drive alignment and maintain relationships across multiple internal and external stakeholders (i.e. agency, legal, organizations, line of businesses).
Develop and communicate performance reporting with insights and optimization recommendations.
Create business cases for off-site acquisition and secure funding to continue programs.
Execute tests, collect and analyze data, identify trends and insights in order to achieve maximum ROI in paid search campaigns
Optimize copy and landing pages for paid search engine marketing campaigns
Perform ongoing paid keyword discovery, expansion and optimization
Support other digital initiatives and projects for Corporate Communications, such for Boeing Stores or advocacy comms.

Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Basic Qualifications/Required:
5+ years of experience in collecting and analyzing data and generating actionable insights using analytics and campaign management programs (i.e. Google Analytics, Adobe Analytics, DoubleClick Campaign Manager)
5+ years of experience with campaign management systems (i.e. CMS, Atlas, DoubleClick, Adobe Target)
Bachelors degree
Desired Qualifications/Experience:
5+ years of experience in digital marketing for a large scale brand, preferably embedded with agile teams
5+ years of experience marketing principles such as funnel optimization, UX, SEO, landing page optimization, A/B testing, and deriving customer insights
2+ years working in partnerships and affiliate marketing channels


Typical Education/Experience:
Bachelor's degree and typically 10 or more years' related work experience or Master's degree and typically 8 or more years' related work experience.

Employer will not sponsor applicants for employment visa status.
Yes, 10 % of the Time COMMUNICATIONS Individual Contributor No No Standard United States; The Boeing Company Renton;Washington;United States~Seattle;Washington;United States~","boeing","10001+","aviation & aerospace","united states"
2316,"MP&P Engineer, Mid-Career","BOEING",5550.0,"Seattle","","Seattle,Washington,United States 6F4BP3
Boeing Research and Technology (BRT) is seeking a Mid-Career MP&amp;P Engineer (Level 3) with the skills and abilities to support a wide variety of engineering projects. This position reports to the Advanced Test Team Program Manager and partners directly with engineering teams in manufacturing across all Boeing Commercial Airplane (BCA) lines. This
position will assist in the development and implementation of new approaches to airplane manufacturing and testing.

This position will be located in either Everett, WA or Seattle, WA and does not offer relocation assistance. Applicants must reside in area or be willing to relocate at their own expense.
Responsibilities may include but are not limited to:
Assists in developing and supporting hardware and software upgrades to existing automated test equipment (ATE’s) to support build verification testing of all Boeing Commercial airplanes.
Works with senior engineers to analyze, document and generate test plans, procedures and test equipment/software in order to insure company products and services comply with customer, regulatory, and company requirements.
Troubleshoots hardware, software and interface systems to achieve test requirements that encompass the full spectrum of airplane testing.
Analyzes processes for potential improvements, document improvement recommendations and coordinate recommendations with other sites.
Works with senior engineers to resolves and/or oversee resolution of special test procedures and problems.
Works with other test and engineering groups in the enterprise to standardize evaluation techniques.
Drafts engineering specifications and other documents to assist and manage the deployment of tools, equipment, materials, parts and processes.
Assists with development and qualification of new tools, equipment, materials, parts and processes to meet requirements.
Performs routine tests and audits to qualify suppliers to applicable requirements.
Assists in routine analysis to determine performance or reasons for failures of tools, materials, parts or processes.

Candidates will be expected to perform within a 'flexible' work environment, responding to developing / changing requirements and schedules; changing work statement. The candidate must be a self-starter, capable of excelling with minimum level of supervision and should be capable of building relationships critical for working as a member of a dynamic, motivated team.

Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Required:
Degree and typical experience in engineering classification: Bachelor's and 5 or more years' experience, Master's degree with 3 or more years' experience or PhD degree with experience. Bachelor, Master or Doctorate of Science degree from an accredited course of study, in engineering, computer science, mathematics, physics or chemistry. ABET is the preferred, although not required, accreditation standard.
This position requires the ability to obtain a US Security Clearance, for which the US Government requires US Citizenship.
 3+ years of engineering experience.
Software skills with C++, C#, Java, JavaScript, Python, and Ruby programming languages in a distributed computing architecture; Linux/UNIX and Windows.
Preferred Qualifications:
Familiarity with, or deep interest to learn, airplane communication protocols like ARINC (Aeronautical Inc.) 664, 629 and 429, along with airplane power, fuel, electrical, and avionics systems is desired.
Ability to collaborate and coordinate with internal and external engineering teams including manufacturing and airline partners.
Ability to synthesize data from multiple data sources to assess and rectify failed production tests.
Knowledge of Open Source tool kits, machine learning (ML), and artificial intelligence (AI) development methods is a plus. Prefer experience with within airplane manufacturing, test systems, and approaches.
 This position will be located in either Everett, WA or Seattle, WA and does not offer relocation assistance. Applicants must reside in area or be willing to relocate at their own expense.
Yes, 10 % of the Time Engineering Test and Tech Individual Contributor Yes No Standard United States; The Boeing Company Everett;Washington;United States~","boeing","10001+","aviation & aerospace","united states"
4426,"Senior Manager - Strategy Development","BOEING",5550.0,"Seattle","","Seattle,Washington,United States KB32MM
The Corporate Strategy organization has an outstanding senior management opportunity to lead the Industry Assessment team supporting enterprise-wide strategy projects and providing direct strategy support to the ET&amp;T / BR&amp;T organizations. This management position will report directly to the Senior Director of Corporate Strategy and will primarily be responsible for managing a team of analysts that develop strategies to shape the company’s future technology investments through market research, competitive analysis, external benchmarking, technology planning, and M&amp;A strategic rationale and pipeline development across commercial, defense and services market areas. A large focus will be on the integration and alignment of efforts between business units and ET&amp;T / BR&amp;T during strategy development to help Boeing senior leadership make the most informed, enterprise-minded decisions regarding Boeing business interest.

The Industry Asessment team supports three primary:
Direct support to BR&amp;T senior leadership, Integrated Technology Teams (ITTs), and the Enterprise Technology Strategy (ETS) team focused on integrating with the Business Unit counterparts to align technology investment approaches and strategy development (both organic and inorganic).
Support to the Enterprise Strategy teams including Corporate and the other business unit strategy teams as an enterprise pooled resource for market research, analysis, and benchmarking. In this capacity, the team also leads the integrated strategy efforts for the newly announced Boeing Verticals
Consultant-type support to other groups throughout Boeing enterprise that require strategy and/or market-related studies and research (i.e. supplier management, engineer, etc.)
Primary Responsibilities:
Develop materials to influence critical business decisions by management and senior level executives for organic and inorganic investments, business planning and enterprise-wide initiatives such as Project Accelerate.
Requires strong leadership ability to managing multiple priority projects, prioritize requests and develop the team to deliver results. This position requires an individual who can thrive under pressure and in a dynamic environment.
Proven ability to build and leverage close working relationships across Business Units, ET&amp;T/ BR&amp;T and Functions with stakeholders, peers, partners, and direct reports to successfully navigate challenging business decisions.
Continually display the right mixture of skill amongst the team that span the detailed aspects of analysis but also the “soft” skills of executive communication and collaboration.
Maintain group skill and proficiency levels allowing for rapid response, objective and actionable results and recommendations across a broad spectrum of Boeing’s business pursuits – including all business units and products/services.
Empower and inspire a team of highly-talented analysts to continually bring new and improved methods to the group and continue to showcase the team for further career development.
Proven leadership, interpersonal, communication (verbal, written, and presentation), and team-building skills are essential. Demonstrated ability and willingness to take ownership of work activities, take independent action, and ensure they are completed accurately, efficiently, and in a timely manner. Demonstrated ability to influence key internal management and investment decisions.

Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Typical Education/Experience:

Business or Technical bachelor's degree and typically 12 or more years related of work experience or a Master's degree with typically 10 or more years of related work experience. A technical degree is defined as any four year degree, or greater, in a mathematic, scientific or information technology field of study.

Required Qualifications:

This position must meet Export Control compliance requirements, therefore a “US Person” as defined by 22 C.F.R. § 120.15 is required. “US Person” includes US Citizen, lawful permanent resident, refugee, or asylee.
5+ years of experience in a Strategy role)
Experience with the Enterprise Technology Strategy and Planning process
Experience with Mergers &amp; Acquisitions
Preferred Qualifications:

Experience with Aerospace &amp; Defense industry and its related technologies.
Experience working collaboratively across organizational boundaries on a daily basis.
Experience drawing upon and leverage a broad network of contacts across the company
Experience operating with ease in both a technical and/or business/finance setting and personnel
Experience managing a geographically distributed team
Clear, effective and organized written / verbal communications E
Experience defending strategic assumptions and analysis through critical senior executive level reviews
Experience building business cases for new concepts and business ideas.
Experience generating insights from quantitative and qualitative data to explain implications to business strategy.
Yes, 10 % of the Time FINANCE Manager with Direct Reports No No Standard United States; The Boeing Company","boeing","10001+","aviation & aerospace","united states"
3475,"Cost Policy Compliance Analyst","BOEING",5550.0,"Chicago","","Chicago,Illinois,United States 9AHCP4
The Boeing Company seeks a cost policy compliance analyst.

The Cost Policy staff position involves:
Interpretation of regulations (e.g. Federal Acquisition Regulations and Cost Accounting Standards) for application to company processes and development of company-wide cost accounting policy, guidance, and procedures.
Support Defense Contract Audit Agency (DCAA) government audits by providing information and resolving concerns as they are identified.
Support internal organizations by researching and analyzing issues, interpreting and applying relevant regulations, and working with manager to develop recommendations for resolution.
The selected individual will be assigned subject matter area(s) which may include: cost allowability; training course maintenance; labor accounting, timekeeping, and related compliance support; cost claim preparation; inter-component work transfers; executive compensation; compensation and benefits reasonableness; labor/time-keeping data analytics; layoff benefits and settlements costs; system implementation/improvement support.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
 Basic Required Qualifications:

Bachelor’s Degree in Accounting or Finance
More than 5 years accounting experience


This position must meet Export Control compliance requirements, therefore a “US Person” as defined by 22 C.F.R. § 120.15 is required. “US Person” includes US Citizen, lawful permanent resident, refugee, or asylee.


Preferred Qualifications:
Strong analytical skills and demonstrated ability to manage issues independently to resolution.
Successful candidates must have demonstrated high levels of dependability, verbal and written communication skills, interpersonal skills, initiative, adaptability, decision-making, analytical, problem solving and organization skills.
Highly flexible individual should have strong customer focus, ability to work independently, and ability to multi-task.
Working knowledge of Federal Acquisition Regulations cost principles and Cost Accounting Standards
Experience with related regulations (e.g. Generally Accepted Accounting Principles) desirable.


Typical education and experience:
Bachelor's degree and typically 10 or more years' related work experience, a Master's degree and typically 8 or more years' related work experience or an equivalent combination of education and experience.


Yes, 10 % of the Time FINANCE Individual Contributor No No Standard United States; The Boeing Company Seattle;Washington;United States~Saint Louis;Missouri;United States~","boeing","10001+","aviation & aerospace","united states"
4142,"Sr. Data Scientist","BOLD",5.0,"San Francisco","","BOLD is an established and fast-growing technology company that transforms work lives. Since 2005, BOLD has delivered award-winning career services that have a meaningful and positive impact on job seekers and employers. BOLD’s robust product line includes a professional resume and cover letter writing services, scientifically validated career tests, and employer tools that help companies hire, onboard, and communicate with their staff.

The ideal candidate has a strong track record of driving software technology and product innovation through the creative use of data, data science tools, and techniques to produce business value. Importance is placed on the ability to understand business needs and align technical implementation to optimize results. Applicants must be highly skilled in data science and computer science techniques.

Required Responsibilities:

Demonstrate leadership through innovation in software and data products from ideation/conception through design, development and ongoing enhancement, leveraging user research techniques, traditional data tools, and techniques from the data science toolkit such as predictive modeling, NLP, statistical analysis, vector space modeling, machine learning etc.
Drive the team forward with fresh energy and ideas, providing a vision for what has to be done, winning support to execute the vision, while achieving established business objectives
Leverage our rich data sets of user data to perform research, develop models and create data products with our Development &amp; Product teams
Develop novel and scalable data systems in cooperation with our system architects that leverage datasets using machine learning techniques to enhance the user experience
Create experiments, develop performance metrics and A/B tests to evaluate product ideas
Build a better understanding of our user base through exploratory and confirmatory analysis to increase user retention and B2B opportunities

Required Qualifications:

Bachelors or Masters in a relevant technical field, such as Computer Science, Statistics or Machine Learning
4-6 years relevant data science experience, preferably with companies who have a web presence that requires deep interactions with consumers and other businesses
Ability to clearly communicate complex analytical methods and results to a non-technical audience
Understanding of product deployment and go-to-market strategy

Desired Qualifications:

Knowledge and experience using advanced statistical and machine learning algorithms including regression, instance-based learning, decision trees, Bayesian statistics, clustering, neural networks, deep learning, ensemble methods and/or combinations
Expert knowledge in Python, R with advanced skills in SQL and NoSQL databases. Experience using these tools to deploy models into the production environment
Experience working with Big Data and Data Science Technologies such as Hadoop, Hive, HBase, SQL, NoSQL, Redshift, Python, R, Scala, Java, Django/Flask/Twisted etc.
Experience with the ontology/taxonomies of the career/ recruiting domain e.g. O*Net
Experience with software stack components including common programming languages, back-end technologies, database modeling, continuous integration, services oriented architecture, software testability etc.
Experience with Cloud infrastructure and platforms (Azure, AWS)

About BOLD:
BOLD is a fast-paced, innovative company full of smart, committed people, who are passionate about our products and love helping people find the career of their dreams. We balance work and fun while continuing to build a successful, fast-growing company that is changing the way people get jobs.

Our vision is to revolutionize the online career world by creating transformational products that help people find the careers they love and reach their full potential.

BOLD is an equal opportunity employer.

Qualified applicants with arrest and conviction records will be considered for the position in accordance with San Francisco’s Fair Chance Ordinance.","bold","11-50","marketing and advertising","united states"
1202,"Data Scientist","BOLD",5.0,"San Francisco","","BOLD is an established and fast-growing technology company that transforms work lives. Since 2005, BOLD has delivered award-winning career services that have a meaningful and positive impact on job seekers and employers. BOLD’s robust product line includes a professional resume and cover letter writing services, scientifically validated career tests, and employer tools that help companies hire, onboard, and communicate with their staff.

Position Summary:
In this critical role, you’ll combine your analytical and data science skills to deliver key insights to our Product and Engineering teams. You will help develop data science and machine learning techniques that can be bundled as micro-services integral to Bold’s data platform. You will work with teams whose domain experience include Big Data, Business Intelligence, and core product development.

Required Responsibilities:

Leverage our rich data sets of user data to perform research, develop models and create data products with our Development &amp; Product teams
Develop novel and scalable data systems that leverage Big Data sets and machine learning techniques to enhance user experience and engagement
Build a better understanding of our user base through exploratory and confirmatory analysis to increase user retention and B2B opportunities
Develop entity taxonomies, knowledge bases and graphing techniques to find deep insights and recommendations for users in career space
Develop deep learning techniques to do user segmentation and cohort analysis
Mentor and coach related team members

Required Qualifications:

Bachelors or Masters in a relevant technical field, such as Computer Science, Statistics, Data Science, Data Engineering, Machine Learning
3-4 years of relevant experience in Data Science and Machine Learning
Deep understanding of data analysis, statistical techniques, natural language processing and knowledge base, graph systems
Expertise in database querying (SQL, noSQL), search techniques, web services etc,
Excellent problem-solving skills
Domain expertise of data analysis tools (Python, R, Octave/MATLAB, or similar)
Fluent in a programming language (Python, Ruby, PHP, Java or similar)
Understanding of cloud computing (Amazon Web Services or Microsoft Azure)
Familiarity with the Hadoop ecosystem, including HDFS, MapReduce, Hive, and Spark
Write reusable, efficient code to automate analysis and data processes
Ability to clearly communicate complex analytical methods and results to a non-technical audience
Ability to map Data Science techniques to solve product and business problems to increase consumer and retention

About BOLD:
BOLD is a fast-paced, innovative company full of smart, committed people, who are passionate about our products and love helping people find the career of their dreams. We balance work and fun while continuing to build a successful, fast-growing company that is changing the way people get jobs.

Our vision is to revolutionize the online career world by creating transformational products that help people find the careers they love and reach their full potential.

BOLD is an equal opportunity employer. All persons will receive consideration for employment without regard to race, color, religion, gender, pregnancy, national origin, ancestry, citizenship, age, legally protected physical or mental disability, covered veteran status, status in the U.S. uniformed services, sexual orientation, gender identity or expression, marital status, genetic information or membership in any other legally protected category.

Qualified applicants with arrest and conviction records will be considered for the position in accordance with San Francisco’s Fair Chance Ordinance.","bold","11-50","marketing and advertising","united states"
